card_transaction_id,card_id,transaction_date,amount_inr,merchant,txn_type
20002129,7000060,2025-03-25,74386.48,Amazon,CASH_WITHDRAWAL
20002130,7000060,2024-12-09,163165.28,Swiggy,CASH_WITHDRAWAL
20002131,7000060,2024-12-20,191701.53,Zomato,PURCHASE
20002132,7000060,2023-10-01,93436.3,Zomato,REFUND
20002133,7000060,2024-01-15,167988.44,BigBasket,CASH_WITHDRAWAL
20002134,7000060,2023-05-07,28092.09,Flipkart,PURCHASE
20002135,7000060,2024-10-02,12705.32,Local Store,PURCHASE
20002136,7000060,2024-07-16,148873.18,Swiggy,CASH_WITHDRAWAL
20002137,7000060,2024-07-05,161296.07,Flipkart,FEE
20002138,7000060,2025-04-22,19821.1,Flipkart,CASH_WITHDRAWAL
20002139,7000060,2024-07-10,100401.95,Myntra,FEE
20002140,7000060,2023-11-26,184748.54,Flipkart,CASH_WITHDRAWAL
20002141,7000060,2023-01-24,144770.84,Flipkart,REFUND
20002142,7000060,2024-04-21,137862.12,Flipkart,CASH_WITHDRAWAL
20002143,7000060,2026-01-14,11655.28,Myntra,CASH_WITHDRAWAL
20002144,7000060,2024-10-12,136248.47,Amazon,REFUND
20002145,7000060,2025-10-17,171121.01,Uber,FEE
20002146,7000060,2025-01-27,43937.65,Flipkart,FEE
20002147,7000060,2025-10-21,102546.81,Amazon,PURCHASE
20002148,7000060,2023-03-17,133536.96,Flipkart,FEE
20002149,7000060,2023-10-15,131718.24,Swiggy,FEE
20002150,7000060,2024-05-28,104600.24,Uber,FEE
20002151,7000060,2024-10-28,104147.18,Flipkart,REFUND
20002152,7000060,2025-01-24,103096.38,Swiggy,PURCHASE
20002153,7000060,2024-03-14,186455.95,Flipkart,PURCHASE
20002154,7000060,2025-04-03,142759.31,BigBasket,FEE
20002155,7000060,2025-06-24,7273.69,Zomato,FEE
20002156,7000060,2024-03-10,102020.28,Myntra,CASH_WITHDRAWAL
20002157,7000060,2024-01-15,164662.56,BigBasket,PURCHASE
20002158,7000060,2024-07-18,181729.2,Zomato,REFUND
20002159,7000060,2024-01-17,30645.98,Uber,CASH_WITHDRAWAL
20002160,7000060,2023-01-19,53578.45,Myntra,PURCHASE
20002161,7000060,2023-08-03,74932.22,Amazon,REFUND
20002162,7000060,2023-06-02,109406.34,Amazon,PURCHASE
20002163,7000060,2023-02-13,18039.13,Uber,FEE
20002164,7000060,2024-12-07,7930.48,Amazon,PURCHASE
20002165,7000060,2024-05-08,136343.65,Swiggy,CASH_WITHDRAWAL
20002166,7000060,2023-10-24,74927.87,Zomato,PURCHASE
20002167,7000060,2023-06-12,29117.77,Swiggy,REFUND
20002168,7000060,2024-11-06,49878.09,Myntra,REFUND
20002169,7000060,2024-08-25,46510.57,Myntra,FEE
20002170,7000060,2024-07-20,195064.94,Zomato,FEE
20002171,7000060,2024-12-12,112334.53,Myntra,FEE
20002172,7000060,2024-05-03,166005.11,BigBasket,CASH_WITHDRAWAL
20002173,7000060,2024-01-09,87137.97,Zomato,REFUND
20002174,7000060,2025-02-21,68003.07,Myntra,FEE
20002175,7000061,2025-11-12,9150.13,Amazon,REFUND
20002176,7000061,2023-03-31,25378.96,Local Store,PURCHASE
20002177,7000061,2024-03-23,120102.82,BigBasket,FEE
20002178,7000061,2023-03-22,195570.14,Amazon,REFUND
20002179,7000061,2025-09-28,81228.95,Uber,FEE
20002180,7000061,2025-01-01,55546.3,Local Store,PURCHASE
20002181,7000061,2026-01-15,97403.72,Uber,PURCHASE
20002182,7000061,2025-03-03,15524.18,Myntra,FEE
20002183,7000061,2025-02-28,165545.61,Zomato,PURCHASE
20002184,7000061,2023-09-06,36939.41,Local Store,FEE
20002185,7000061,2023-10-15,28219.16,BigBasket,REFUND
20002186,7000061,2023-05-09,166734.83,Local Store,FEE
20002187,7000061,2024-09-01,178207.27,Amazon,PURCHASE
20002188,7000061,2025-01-26,197994.83,Swiggy,PURCHASE
20002189,7000061,2025-09-12,134089.89,Amazon,REFUND
20002190,7000061,2023-02-17,198263.76,Swiggy,REFUND
20002191,7000061,2024-11-04,151963.13,Flipkart,CASH_WITHDRAWAL
20002192,7000061,2023-11-13,112434.59,Myntra,PURCHASE
20002193,7000061,2023-12-02,166515.35,Amazon,CASH_WITHDRAWAL
20002194,7000061,2023-08-13,57645.07,Myntra,REFUND
20002195,7000061,2023-09-30,108195.94,Swiggy,CASH_WITHDRAWAL
20002196,7000061,2025-04-14,133645.16,BigBasket,PURCHASE
20002197,7000061,2024-02-10,69950.95,Uber,FEE
20002198,7000061,2023-08-25,100979.76,Swiggy,PURCHASE
20002199,7000061,2024-08-15,71154.39,Uber,CASH_WITHDRAWAL
20002200,7000061,2025-01-01,194581.89,BigBasket,FEE
20002201,7000061,2023-04-07,100402.06,Zomato,CASH_WITHDRAWAL
20002202,7000061,2024-05-28,102711.02,Amazon,PURCHASE
20002203,7000061,2025-08-23,181394.63,Zomato,PURCHASE
20002204,7000061,2025-12-19,34579.65,Myntra,REFUND
20002205,7000061,2023-11-12,147002.26,Zomato,FEE
20002206,7000061,2025-10-25,10867.55,Swiggy,PURCHASE
20002207,7000061,2025-06-21,157251.95,Flipkart,CASH_WITHDRAWAL
20002208,7000061,2024-05-20,99368.56,Uber,FEE
20002209,7000061,2024-11-10,181746.5,Myntra,REFUND
20002210,7000061,2024-03-05,107708.97,Uber,REFUND
20002211,7000061,2025-12-27,150782.41,BigBasket,CASH_WITHDRAWAL
20002212,7000061,2024-06-07,5430.44,Zomato,CASH_WITHDRAWAL
20002213,7000061,2025-02-09,23641.48,BigBasket,FEE
20002214,7000061,2024-03-27,192182.22,Zomato,REFUND
20002215,7000061,2023-11-28,143916.33,Flipkart,CASH_WITHDRAWAL
20002216,7000061,2026-01-02,18095.62,Swiggy,CASH_WITHDRAWAL
20002217,7000061,2024-11-11,135339.14,Myntra,FEE
20002218,7000061,2023-02-23,78609.67,Local Store,FEE
20002219,7000061,2023-03-10,164325.0,Flipkart,CASH_WITHDRAWAL
20002220,7000061,2023-09-27,131794.41,Flipkart,REFUND
20002221,7000061,2024-05-02,14668.52,Uber,FEE
20002222,7000061,2023-12-21,4820.5,Amazon,FEE
20002223,7000061,2025-08-18,146372.66,Flipkart,PURCHASE
20002224,7000061,2024-05-09,100828.01,BigBasket,FEE
20002225,7000061,2023-05-07,5240.71,Local Store,CASH_WITHDRAWAL
20002226,7000061,2025-09-12,91559.34,Zomato,PURCHASE
20002227,7000061,2023-03-09,51105.21,Amazon,REFUND
20002228,7000061,2025-10-01,174232.2,Myntra,PURCHASE
20002229,7000061,2025-10-07,12503.79,Myntra,PURCHASE
20002230,7000061,2025-06-26,62302.63,Zomato,CASH_WITHDRAWAL
20002231,7000061,2025-04-20,152227.87,Local Store,FEE
20002232,7000061,2025-08-07,143312.4,BigBasket,FEE
20002233,7000062,2024-01-10,185584.52,Zomato,CASH_WITHDRAWAL
20002234,7000062,2023-03-19,175699.65,Zomato,REFUND
20002235,7000062,2025-07-15,43567.0,Zomato,REFUND
20002236,7000062,2023-08-03,77799.15,Swiggy,REFUND
20002237,7000062,2025-11-29,185742.87,Amazon,FEE
20002238,7000062,2024-05-02,77644.36,Myntra,PURCHASE
20002239,7000062,2024-05-11,77614.08,Amazon,FEE
20002240,7000062,2023-09-07,55996.02,Local Store,PURCHASE
20002241,7000062,2023-11-15,15870.86,Uber,CASH_WITHDRAWAL
20002242,7000062,2023-11-29,28540.74,Uber,FEE
20002243,7000062,2025-08-13,144391.68,Myntra,PURCHASE
20002244,7000062,2024-06-01,188742.02,BigBasket,FEE
20002245,7000062,2023-06-25,146986.72,Flipkart,FEE
20002246,7000062,2025-05-18,174850.29,Flipkart,REFUND
20002247,7000062,2025-10-14,97824.95,BigBasket,PURCHASE
20002248,7000062,2026-01-08,37298.35,Flipkart,PURCHASE
20002249,7000062,2025-07-22,61384.58,Zomato,CASH_WITHDRAWAL
20002250,7000062,2025-07-17,89842.32,Flipkart,CASH_WITHDRAWAL
20002251,7000062,2023-05-14,125390.46,Local Store,FEE
20002252,7000062,2024-11-24,148955.54,Amazon,FEE
20002253,7000062,2025-04-12,7724.83,BigBasket,CASH_WITHDRAWAL
20002254,7000062,2023-08-10,184014.52,Zomato,PURCHASE
20002255,7000062,2025-06-13,76073.37,BigBasket,PURCHASE
20002256,7000062,2023-01-27,99461.1,BigBasket,PURCHASE
20002257,7000062,2024-12-17,108469.22,BigBasket,REFUND
20002258,7000062,2023-05-24,24612.24,Myntra,FEE
20002259,7000062,2024-01-07,27853.94,Flipkart,CASH_WITHDRAWAL
20002260,7000062,2023-08-29,153035.51,BigBasket,FEE
20002261,7000062,2024-04-05,176688.01,Flipkart,FEE
20002262,7000062,2024-08-19,17412.56,Zomato,CASH_WITHDRAWAL
20002263,7000062,2024-08-21,161436.17,BigBasket,REFUND
20002264,7000062,2025-04-01,101149.69,Myntra,PURCHASE
20002265,7000062,2024-02-01,45148.29,Flipkart,CASH_WITHDRAWAL
20002266,7000062,2024-11-03,143465.84,Flipkart,FEE
20002267,7000062,2024-02-06,69127.03,Local Store,PURCHASE
20002268,7000062,2024-04-02,143742.39,BigBasket,CASH_WITHDRAWAL
20002269,7000062,2024-09-13,113046.98,Amazon,PURCHASE
20002270,7000062,2023-08-02,156269.69,Zomato,PURCHASE
20002271,7000062,2024-12-09,17877.97,Amazon,FEE
20002272,7000062,2023-03-22,104967.94,Swiggy,FEE
20002273,7000062,2023-06-26,161789.05,Zomato,REFUND
20002274,7000062,2025-04-17,115298.1,Zomato,CASH_WITHDRAWAL
20002275,7000062,2023-06-01,108082.76,Flipkart,PURCHASE
20002276,7000062,2025-08-13,104628.11,Swiggy,PURCHASE
20002277,7000062,2023-08-14,36874.44,Swiggy,FEE
20002278,7000062,2025-03-03,72374.76,Uber,CASH_WITHDRAWAL
20002279,7000062,2023-12-16,10040.23,Local Store,FEE
20002280,7000062,2023-06-02,19090.1,Uber,PURCHASE
20002281,7000062,2023-08-04,92139.04,Amazon,REFUND
20002282,7000062,2024-05-25,142702.07,Flipkart,REFUND
20002283,7000062,2025-04-23,1938.22,Amazon,PURCHASE
20002284,7000062,2025-03-26,155064.12,Amazon,PURCHASE
20002285,7000062,2025-09-12,33703.77,Amazon,CASH_WITHDRAWAL
20002286,7000062,2023-01-20,66760.57,Uber,FEE
20002287,7000062,2023-06-30,12299.33,Myntra,FEE
20002288,7000063,2025-12-19,33235.6,Uber,REFUND
20002289,7000063,2025-04-23,127957.55,Local Store,REFUND
20002290,7000063,2024-12-29,53739.3,Myntra,PURCHASE
20002291,7000063,2024-12-19,121018.33,Myntra,CASH_WITHDRAWAL
20002292,7000063,2023-10-14,39380.97,Myntra,PURCHASE
20002293,7000063,2024-01-09,150978.5,Local Store,PURCHASE
20002294,7000063,2024-10-04,5316.99,Swiggy,REFUND
20002295,7000063,2023-10-26,72244.76,BigBasket,FEE
20002296,7000063,2023-09-19,71301.7,Amazon,CASH_WITHDRAWAL
20002297,7000063,2026-01-05,162033.81,BigBasket,PURCHASE
20002298,7000063,2025-01-07,182778.47,Zomato,FEE
20002299,7000064,2023-05-21,101109.95,Swiggy,FEE
20002300,7000064,2025-11-29,45672.52,BigBasket,FEE
20002301,7000064,2024-05-28,141501.47,Swiggy,REFUND
20002302,7000064,2025-02-25,84141.76,Uber,REFUND
20002303,7000064,2025-03-07,10462.53,Uber,REFUND
20002304,7000064,2025-03-15,99526.51,Zomato,FEE
20002305,7000064,2024-01-02,108652.79,BigBasket,FEE
20002306,7000064,2023-05-12,153834.96,Swiggy,FEE
20002307,7000064,2025-03-22,108619.04,Amazon,CASH_WITHDRAWAL
20002308,7000064,2023-12-15,96167.0,Flipkart,CASH_WITHDRAWAL
20002309,7000064,2023-10-13,30445.34,BigBasket,FEE
20002310,7000064,2024-02-09,120048.34,Local Store,PURCHASE
20002311,7000064,2024-05-10,46257.05,Myntra,CASH_WITHDRAWAL
20002312,7000064,2023-04-22,93385.62,Zomato,CASH_WITHDRAWAL
20002313,7000064,2024-11-19,166019.96,Local Store,CASH_WITHDRAWAL
20002314,7000064,2023-07-22,390.99,Local Store,PURCHASE
20002315,7000064,2024-11-11,166183.34,Amazon,PURCHASE
20002316,7000064,2025-12-17,53589.42,Myntra,REFUND
20002317,7000064,2024-01-04,27062.02,Flipkart,FEE
20002318,7000064,2023-02-21,143664.15,Uber,PURCHASE
20002319,7000064,2025-12-05,121723.96,Uber,REFUND
20002320,7000064,2023-11-14,48959.88,Swiggy,CASH_WITHDRAWAL
20002321,7000064,2023-10-22,136348.77,BigBasket,FEE
20002322,7000064,2025-08-11,139290.42,Swiggy,REFUND
20002323,7000064,2025-12-03,138450.82,Amazon,REFUND
20002324,7000064,2024-08-18,34764.94,BigBasket,REFUND
20002325,7000064,2024-10-28,31709.48,Amazon,REFUND
20002326,7000064,2025-01-23,134087.14,Local Store,CASH_WITHDRAWAL
20002327,7000064,2025-12-05,135373.1,Swiggy,FEE
20002328,7000064,2025-02-07,190126.62,Amazon,PURCHASE
20002329,7000064,2025-09-24,186186.66,Myntra,FEE
20002330,7000064,2024-11-15,184617.94,Local Store,REFUND
20002331,7000064,2023-11-30,96868.54,Uber,CASH_WITHDRAWAL
20002332,7000064,2023-03-19,93514.34,Local Store,FEE
20002333,7000064,2023-05-16,8972.68,Local Store,FEE
20002334,7000064,2024-11-09,110659.66,Uber,CASH_WITHDRAWAL
20002335,7000064,2023-08-26,165938.81,BigBasket,PURCHASE
20002336,7000064,2025-06-24,56756.03,Local Store,REFUND
20002337,7000064,2024-08-18,139862.58,BigBasket,REFUND
20002338,7000064,2025-02-15,178330.33,BigBasket,PURCHASE
20002339,7000064,2023-02-16,146893.55,Amazon,CASH_WITHDRAWAL
20002340,7000064,2023-06-17,4358.09,Amazon,FEE
20002341,7000064,2023-10-27,140076.53,Local Store,CASH_WITHDRAWAL
20002342,7000065,2024-10-01,28428.62,Local Store,CASH_WITHDRAWAL
20002343,7000065,2025-02-28,129921.69,Flipkart,REFUND
20002344,7000065,2025-02-10,122192.23,Amazon,FEE
20002345,7000065,2025-09-11,66.27,BigBasket,CASH_WITHDRAWAL
20002346,7000065,2025-08-06,44424.89,Zomato,REFUND
20002347,7000065,2025-09-13,107463.06,Uber,CASH_WITHDRAWAL
20002348,7000065,2025-11-03,68411.57,BigBasket,PURCHASE
20002349,7000065,2024-09-02,199320.87,Uber,FEE
20002350,7000065,2023-08-22,189098.31,BigBasket,REFUND
20002351,7000065,2023-08-06,42055.62,Myntra,CASH_WITHDRAWAL
20002352,7000065,2023-08-10,64666.4,BigBasket,CASH_WITHDRAWAL
20002353,7000065,2025-06-05,175085.32,BigBasket,PURCHASE
20002354,7000065,2026-01-04,146900.46,Local Store,PURCHASE
20002355,7000065,2025-10-04,177393.6,BigBasket,PURCHASE
20002356,7000065,2024-07-23,37127.84,Local Store,REFUND
20002357,7000065,2025-04-05,4287.45,Uber,CASH_WITHDRAWAL
20002358,7000065,2024-05-29,96181.92,Amazon,CASH_WITHDRAWAL
20002359,7000065,2023-04-25,77032.41,Swiggy,CASH_WITHDRAWAL
20002360,7000065,2025-07-21,151102.79,Local Store,PURCHASE
20002361,7000065,2024-09-03,146896.79,Amazon,PURCHASE
20002362,7000065,2023-05-21,86974.86,Zomato,FEE
20002363,7000065,2024-02-23,100740.15,Local Store,REFUND
20002364,7000065,2023-09-10,179584.15,Local Store,PURCHASE
20002365,7000065,2024-05-27,64640.05,Uber,PURCHASE
20002366,7000065,2025-08-23,155249.81,Swiggy,PURCHASE
20002367,7000065,2023-02-25,98392.0,Amazon,CASH_WITHDRAWAL
20002368,7000065,2023-01-29,157493.28,Flipkart,FEE
20002369,7000065,2026-01-04,46776.51,Swiggy,FEE
20002370,7000065,2023-07-22,184669.7,Amazon,REFUND
20002371,7000065,2025-09-02,170753.87,Flipkart,FEE
20002372,7000065,2025-10-31,837.31,BigBasket,PURCHASE
20002373,7000065,2024-03-28,92655.99,Flipkart,CASH_WITHDRAWAL
20002374,7000065,2024-02-28,10418.5,Flipkart,CASH_WITHDRAWAL
20002375,7000065,2024-07-04,198699.93,Uber,PURCHASE
20002376,7000065,2025-04-14,20652.11,Uber,FEE
20002377,7000065,2025-03-06,62165.28,BigBasket,PURCHASE
20002378,7000065,2023-12-24,93019.15,BigBasket,CASH_WITHDRAWAL
20002379,7000065,2023-04-24,170757.37,Swiggy,CASH_WITHDRAWAL
20002380,7000065,2025-09-23,194581.9,Amazon,CASH_WITHDRAWAL
20002381,7000065,2023-03-07,178462.13,Zomato,PURCHASE
20002382,7000065,2023-03-18,44835.13,Uber,PURCHASE
20002383,7000065,2023-08-23,171878.58,Zomato,PURCHASE
20002384,7000065,2023-08-22,53664.46,Local Store,CASH_WITHDRAWAL
20002385,7000065,2024-07-16,144267.47,Local Store,FEE
20002386,7000065,2025-07-18,146249.07,Swiggy,REFUND
20002387,7000065,2024-08-27,181807.44,Local Store,FEE
20002388,7000065,2025-01-19,158118.02,Uber,CASH_WITHDRAWAL
20002389,7000065,2024-09-09,35061.03,Myntra,CASH_WITHDRAWAL
20002390,7000065,2025-12-02,37824.74,BigBasket,FEE
20002391,7000065,2023-02-24,60232.49,Local Store,REFUND
20002392,7000065,2024-08-02,78545.75,BigBasket,REFUND
20002393,7000065,2024-08-23,137706.12,Swiggy,CASH_WITHDRAWAL
20002394,7000065,2024-08-13,44832.15,BigBasket,PURCHASE
20002395,7000065,2024-10-16,192549.52,BigBasket,CASH_WITHDRAWAL
20002396,7000065,2024-08-17,38707.0,Myntra,FEE
20002397,7000065,2023-03-11,19627.64,Zomato,CASH_WITHDRAWAL
20002398,7000065,2025-05-07,104490.22,Local Store,CASH_WITHDRAWAL
20002399,7000065,2023-07-18,35497.14,Swiggy,REFUND
20002400,7000066,2025-04-21,51288.31,Local Store,REFUND
20002401,7000066,2025-12-26,7801.55,Amazon,FEE
20002402,7000066,2024-02-06,181721.23,Swiggy,FEE
20002403,7000066,2023-07-03,2008.87,Flipkart,REFUND
20002404,7000066,2025-11-13,47135.6,Local Store,PURCHASE
20002405,7000066,2025-05-27,140714.47,Amazon,REFUND
20002406,7000066,2025-04-09,198428.09,Swiggy,PURCHASE
20002407,7000066,2025-08-22,89327.76,Flipkart,REFUND
20002408,7000066,2024-10-16,44826.16,Amazon,REFUND
20002409,7000066,2024-10-30,58013.85,BigBasket,CASH_WITHDRAWAL
20002410,7000066,2024-02-07,155936.51,Myntra,REFUND
20002411,7000066,2024-08-14,28147.92,Amazon,REFUND
20002412,7000066,2024-12-11,86189.32,Myntra,FEE
20002413,7000066,2023-09-05,84231.9,Uber,FEE
20002414,7000066,2023-03-30,41080.73,Myntra,PURCHASE
20002415,7000066,2025-10-22,4400.17,Flipkart,REFUND
20002416,7000066,2023-03-11,137104.62,Zomato,REFUND
20002417,7000066,2023-11-09,113022.99,BigBasket,PURCHASE
20002418,7000066,2025-07-18,88202.97,BigBasket,FEE
20002419,7000066,2025-07-04,63617.39,Swiggy,FEE
20002420,7000066,2024-09-27,64325.18,Local Store,REFUND
20002421,7000066,2023-11-05,186907.62,Local Store,PURCHASE
20002422,7000066,2025-08-18,127472.24,Swiggy,CASH_WITHDRAWAL
20002423,7000066,2025-10-16,107254.29,Myntra,FEE
20002424,7000066,2023-12-18,143481.44,Flipkart,CASH_WITHDRAWAL
20002425,7000066,2024-04-21,165721.21,Flipkart,PURCHASE
20002426,7000066,2024-01-30,165.25,Amazon,PURCHASE
20002427,7000066,2023-03-22,177007.13,Amazon,FEE
20002428,7000066,2025-06-06,10595.42,Uber,PURCHASE
20002429,7000066,2025-03-08,49568.4,Uber,FEE
20002430,7000066,2024-07-31,185577.08,Myntra,REFUND
20002431,7000066,2024-02-18,163884.33,Swiggy,PURCHASE
20002432,7000066,2025-06-09,173476.74,Flipkart,PURCHASE
20002433,7000066,2024-10-01,178477.48,Amazon,PURCHASE
20002434,7000066,2025-03-10,154927.73,Uber,REFUND
20002435,7000066,2024-04-14,155962.77,BigBasket,CASH_WITHDRAWAL
20002436,7000066,2025-10-07,49934.69,Amazon,PURCHASE
20002437,7000066,2023-02-14,183443.79,BigBasket,FEE
20002438,7000066,2025-01-16,187860.48,Swiggy,FEE
20002439,7000066,2024-06-10,83406.74,Flipkart,FEE
20002440,7000066,2023-07-12,189314.16,Myntra,CASH_WITHDRAWAL
20002441,7000066,2025-11-24,194964.74,Myntra,PURCHASE
20002442,7000066,2024-08-23,139095.3,Amazon,FEE
20002443,7000066,2025-03-30,29089.3,Uber,PURCHASE
20002444,7000066,2023-12-13,9354.75,Flipkart,CASH_WITHDRAWAL
20002445,7000066,2025-06-24,141624.55,Swiggy,CASH_WITHDRAWAL
20002446,7000066,2026-01-06,193951.12,Flipkart,REFUND
20002447,7000066,2023-11-23,173409.63,Uber,FEE
20002448,7000066,2024-10-23,138949.81,Local Store,FEE
20002449,7000066,2023-07-31,72281.4,Flipkart,FEE
20002450,7000066,2024-11-16,141384.06,Uber,CASH_WITHDRAWAL
20002451,7000066,2024-10-14,76525.99,Flipkart,FEE
20002452,7000066,2023-09-25,68402.38,Myntra,CASH_WITHDRAWAL
20002453,7000066,2025-12-17,136992.22,Myntra,CASH_WITHDRAWAL
20002454,7000066,2024-12-30,79873.19,Flipkart,FEE
20002455,7000066,2025-11-02,55326.75,Flipkart,REFUND
20002456,7000066,2024-11-19,186379.68,Myntra,PURCHASE
20002457,7000066,2025-10-31,37682.35,Zomato,REFUND
20002458,7000066,2023-12-25,116395.04,Zomato,CASH_WITHDRAWAL
20002459,7000067,2023-10-09,44411.71,Local Store,REFUND
20002460,7000067,2023-07-13,133413.25,Amazon,CASH_WITHDRAWAL
20002461,7000067,2025-04-29,95570.67,Uber,FEE
20002462,7000067,2024-06-10,61367.77,Zomato,CASH_WITHDRAWAL
20002463,7000067,2023-04-16,21128.81,Flipkart,CASH_WITHDRAWAL
20002464,7000067,2025-12-30,40641.75,Uber,PURCHASE
20002465,7000067,2024-03-22,161588.29,Local Store,CASH_WITHDRAWAL
20002466,7000067,2025-06-10,23357.94,Amazon,REFUND
20002467,7000067,2024-05-27,197417.62,Flipkart,REFUND
20002468,7000067,2025-08-27,198535.44,Myntra,FEE
20002469,7000067,2024-01-16,76849.16,Amazon,CASH_WITHDRAWAL
20002470,7000067,2025-08-21,180399.41,Flipkart,CASH_WITHDRAWAL
20002471,7000067,2023-08-04,80799.12,BigBasket,CASH_WITHDRAWAL
20002472,7000067,2025-06-27,35800.23,Local Store,PURCHASE
20002473,7000067,2024-02-14,77182.35,Swiggy,FEE
20002474,7000067,2024-12-02,41428.34,Local Store,FEE
20002475,7000067,2024-02-28,40451.78,Myntra,PURCHASE
20002476,7000067,2025-11-17,146188.83,BigBasket,PURCHASE
20002477,7000067,2024-05-12,125664.64,Zomato,PURCHASE
20002478,7000067,2023-11-22,72434.57,Myntra,FEE
20002479,7000067,2025-04-06,11422.47,Local Store,REFUND
20002480,7000067,2025-04-10,44540.07,Amazon,REFUND
20002481,7000067,2024-04-25,155299.52,BigBasket,PURCHASE
20002482,7000067,2023-04-08,172726.26,Local Store,FEE
20002483,7000067,2024-12-03,93965.02,Uber,CASH_WITHDRAWAL
20002484,7000067,2023-03-01,104970.67,Swiggy,CASH_WITHDRAWAL
20002485,7000067,2024-11-02,59582.1,Zomato,REFUND
20002486,7000067,2023-12-24,122884.87,Local Store,PURCHASE
20002487,7000067,2023-02-02,95014.17,Zomato,REFUND
20002488,7000067,2025-05-15,38614.02,Amazon,PURCHASE
20002489,7000067,2025-11-26,87547.86,Uber,FEE
20002490,7000067,2023-03-28,1339.0,Flipkart,CASH_WITHDRAWAL
20002491,7000067,2023-12-29,69722.78,Amazon,CASH_WITHDRAWAL
20002492,7000067,2025-04-05,28590.07,Zomato,CASH_WITHDRAWAL
20002493,7000067,2025-01-29,154647.8,BigBasket,FEE
20002494,7000067,2025-11-13,127800.44,Local Store,REFUND
20002495,7000067,2024-10-30,168092.65,Local Store,REFUND
20002496,7000067,2024-04-13,59754.97,Myntra,REFUND
20002497,7000068,2025-08-28,131387.52,Flipkart,REFUND
20002498,7000068,2023-08-07,11674.6,Flipkart,REFUND
20002499,7000068,2025-09-23,80167.03,Amazon,REFUND
20002500,7000068,2024-06-11,32188.71,Zomato,FEE
20002501,7000068,2025-07-09,183690.46,Zomato,FEE
20002502,7000068,2023-05-25,101525.38,Flipkart,REFUND
20002503,7000068,2024-04-24,97659.34,Amazon,REFUND
20002504,7000068,2025-06-20,25271.36,BigBasket,FEE
20002505,7000068,2025-08-12,91413.24,Local Store,FEE
20002506,7000068,2025-10-07,57760.2,Local Store,PURCHASE
20002507,7000068,2024-08-02,183098.02,Flipkart,REFUND
20002508,7000068,2023-05-28,162091.98,Myntra,CASH_WITHDRAWAL
20002509,7000068,2024-07-04,61494.66,Local Store,CASH_WITHDRAWAL
20002510,7000068,2023-01-27,148187.56,Amazon,FEE
20002511,7000068,2023-11-25,81382.82,Swiggy,PURCHASE
20002512,7000068,2024-06-21,85544.76,Flipkart,CASH_WITHDRAWAL
20002513,7000068,2023-03-24,51670.61,Swiggy,PURCHASE
20002514,7000068,2025-12-20,170160.5,Swiggy,PURCHASE
20002515,7000068,2024-04-02,27353.07,BigBasket,PURCHASE
20002516,7000068,2023-10-25,119821.52,Zomato,PURCHASE
20002517,7000068,2025-01-11,193084.24,Local Store,REFUND
20002518,7000068,2024-06-11,88075.7,Myntra,REFUND
20002519,7000068,2025-11-17,133690.99,Flipkart,REFUND
20002520,7000068,2024-12-16,21800.17,BigBasket,CASH_WITHDRAWAL
20002521,7000068,2023-09-21,135266.98,BigBasket,PURCHASE
20002522,7000068,2025-06-01,162619.79,Amazon,PURCHASE
20002523,7000068,2025-04-24,159982.99,Uber,FEE
20002524,7000068,2025-07-14,80234.01,Swiggy,CASH_WITHDRAWAL
20002525,7000068,2023-01-21,23205.79,Flipkart,CASH_WITHDRAWAL
20002526,7000068,2025-10-26,12765.41,Swiggy,CASH_WITHDRAWAL
20002527,7000068,2023-09-01,89402.75,Amazon,CASH_WITHDRAWAL
20002528,7000068,2025-11-12,189449.68,Myntra,FEE
20002529,7000068,2023-12-06,46618.59,Uber,PURCHASE
