repayment_id,loan_id,due_date,paid_date,amount_inr,status
12004497,9000057,2027-06-12,2027-06-20,62030.84,PAID
12004498,9000057,2027-07-12,2027-07-16,32310.23,PAID
12004499,9000057,2027-08-12,2027-08-22,62030.84,PAID
12004500,9000057,2027-09-12,2027-09-13,62030.84,PAID
12004501,9000057,2027-10-12,2027-10-22,62030.84,PAID
12004502,9000057,2027-11-12,2027-11-19,62030.84,PAID
12004503,9000057,2027-12-12,2027-12-24,62030.84,PAID
12004504,9000057,2028-01-12,2028-01-15,62030.84,PAID
12004505,9000057,2028-02-12,2028-02-18,62030.84,PAID
12004506,9000057,2028-03-12,2028-03-15,62030.84,PAID
12004507,9000057,2028-04-12,2028-04-13,62030.84,PAID
12004508,9000057,2028-05-12,2028-05-16,62030.84,PAID
12004509,9000057,2028-06-12,2028-06-18,62030.84,PAID
12004510,9000057,2028-07-12,2028-07-20,62030.84,PAID
12004511,9000057,2028-08-12,2028-08-13,53111.66,PAID
12004512,9000057,2028-09-12,2028-09-24,55662.94,PAID
12004513,9000057,2028-10-12,2028-10-20,62030.84,PAID
12004514,9000057,2028-11-12,2028-11-17,62030.84,PAID
12004515,9000057,2028-12-12,2028-12-16,62030.84,PAID
12004516,9000057,2029-01-12,2029-01-15,62030.84,PAID
12004517,9000057,2029-02-12,2029-02-24,62030.84,PAID
12004518,9000057,2029-03-12,2029-03-15,62030.84,PAID
12004519,9000057,2029-04-12,2029-04-20,62030.84,PAID
12004520,9000057,2029-05-12,2029-05-23,37116.03,PAID
12004521,9000057,2029-06-12,2029-06-15,62030.84,PAID
12004522,9000057,2029-07-12,2029-07-27,42691.26,PAID
12004523,9000057,2029-08-12,2029-08-26,62030.84,PAID
12004524,9000057,2029-09-12,2029-09-27,62030.84,PAID
12004525,9000057,2029-10-12,2029-10-20,62030.84,PAID
12004526,9000057,2029-11-12,2029-11-12,62030.84,PAID
12004527,9000057,2029-12-12,2029-12-20,62030.84,PAID
12004528,9000057,2030-01-12,2030-01-12,62030.84,PAID
12004529,9000057,2030-02-12,2030-02-13,42675.68,PAID
12004530,9000057,2030-03-12,2030-03-15,62030.84,PAID
12004531,9000057,2030-04-12,2030-04-23,62030.84,PAID
12004532,9000057,2030-05-12,2030-05-19,62030.84,PAID
12004533,9000057,2030-06-12,2030-06-14,62030.84,PAID
12004534,9000057,2030-07-12,2030-07-18,49022.48,PAID
12004535,9000057,2030-08-12,2030-08-17,62030.84,PAID
12004536,9000057,2030-09-12,2030-09-14,62030.84,PAID
12004537,9000057,2030-10-12,2030-10-22,62030.84,PAID
12004538,9000057,2030-11-12,2030-11-27,62030.84,PAID
12004539,9000057,2030-12-12,2030-12-17,62030.84,PAID
12004540,9000057,2031-01-12,2031-01-16,62030.84,PAID
12004541,9000057,2031-02-12,2031-02-22,172727.87,PAID
12004542,9000057,2031-03-12,2031-03-23,62030.84,PAID
12004543,9000057,2031-04-12,2031-04-14,16058.22,PAID
12004544,9000057,2031-05-12,2031-05-27,155430.42,PAID
12004545,9000057,2031-06-12,2031-06-19,62030.84,PAID
12004546,9000057,2031-07-12,2031-07-12,62030.84,PAID
12004547,9000057,2031-08-12,2031-08-18,62030.84,PAID
12004548,9000057,2031-09-12,2031-09-16,62030.84,PAID
12004549,9000057,2031-10-12,2031-10-12,62030.84,PAID
12004550,9000057,2031-11-12,2031-11-19,114101.4,PAID
12004551,9000057,2031-12-12,2031-12-13,62030.84,PAID
12004552,9000057,2032-01-12,2032-01-19,62030.84,PAID
12004553,9000057,2032-02-12,2032-02-17,62030.84,PAID
12004554,9000057,2032-03-12,2032-03-19,21448.29,PAID
12004555,9000057,2032-04-12,2032-04-18,62030.84,PAID
12004556,9000057,2032-05-12,2032-05-21,62030.84,PAID
12004557,9000057,2032-06-12,2032-06-13,62030.84,PAID
12004558,9000057,2032-07-12,2032-07-15,176629.75,PAID
12004559,9000057,2032-08-12,2032-08-23,62030.84,PAID
12004560,9000057,2032-09-12,2032-09-18,62030.84,PAID
12004561,9000057,2032-10-12,2032-10-24,62030.84,PAID
12004562,9000057,2032-11-12,2032-11-12,62030.84,PAID
12004563,9000057,2032-12-12,2032-12-16,62030.84,PAID
12004564,9000057,2033-01-12,2033-01-20,62030.84,PAID
12004565,9000057,2033-02-12,2033-02-15,62030.84,PAID
12004566,9000057,2033-03-12,2033-03-17,62030.84,PAID
12004567,9000057,2033-04-12,2033-04-23,62030.84,PAID
12004568,9000057,2033-05-12,2033-05-16,62030.84,PAID
12004569,9000057,2033-06-12,2033-06-22,62030.84,PAID
12004570,9000057,2033-07-12,2033-07-26,62030.84,PAID
12004571,9000057,2033-08-12,2033-08-26,62030.84,PAID
12004572,9000057,2033-09-12,2033-09-25,62030.84,PAID
12004573,9000057,2033-10-12,2033-10-21,62030.84,PAID
12004574,9000057,2033-11-12,2033-11-15,62030.84,PAID
12004575,9000057,2033-12-12,2033-12-24,62030.84,PAID
12004576,9000057,2034-01-12,2034-01-23,62030.84,PAID
12004577,9000057,2034-02-12,2034-02-14,62030.84,PAID
12004578,9000057,2034-03-12,2034-03-14,62030.84,PAID
12004579,9000057,2034-04-12,2034-04-16,62030.84,PAID
12004580,9000057,2034-05-12,2034-05-14,62030.84,PAID
12004581,9000057,2034-06-12,2034-06-26,62030.84,PAID
12004582,9000057,2034-07-12,2034-07-22,62030.84,PAID
12004583,9000057,2034-08-12,2034-08-15,62030.84,PAID
12004584,9000057,2034-09-12,2034-09-19,62030.84,PAID
12004585,9000057,2034-10-12,2034-10-15,62030.84,PAID
12004586,9000057,2034-11-12,2034-11-17,62030.84,PAID
12004587,9000057,2034-12-12,2034-12-26,62030.84,PAID
12004588,9000057,2035-01-12,2035-01-20,62030.84,PAID
12004589,9000057,2035-02-12,2035-02-16,62030.84,PAID
12004590,9000057,2035-03-12,2035-03-13,62030.84,PAID
12004591,9000057,2035-04-12,2035-04-20,62030.84,PAID
12004592,9000057,2035-05-12,2035-05-17,62030.84,PAID
12004593,9000057,2035-06-12,2035-06-16,62030.84,PAID
12004594,9000057,2035-07-12,2035-07-13,23234.29,PAID
12004595,9000057,2035-08-12,2035-08-26,62030.84,PAID
12004596,9000057,2035-09-12,2035-09-17,62030.84,PAID
12004597,9000057,2035-10-12,2035-10-21,62030.84,PAID
12004598,9000057,2035-11-12,2035-11-17,62030.84,PAID
12004599,9000057,2035-12-12,2035-12-15,28631.07,PAID
12004600,9000057,2036-01-12,2036-01-24,62030.84,PAID
12004601,9000057,2036-02-12,2036-02-22,62030.84,PAID
12004602,9000057,2036-03-12,2036-03-25,62030.84,PAID
12004603,9000057,2036-04-12,2036-04-24,62030.84,PAID
12004604,9000057,2036-05-12,2036-05-26,62030.84,PAID
12004605,9000057,2036-06-12,2036-06-19,62030.84,PAID
12004606,9000057,2036-07-12,2036-07-12,62030.84,PAID
12004607,9000057,2036-08-12,2036-08-14,62030.84,PAID
12004608,9000057,2036-09-12,2036-09-25,112711.19,PAID
12004609,9000057,2036-10-12,2036-10-24,62030.84,PAID
12004610,9000057,2036-11-12,2036-11-12,154157.32,PAID
12004611,9000057,2036-12-12,2036-12-20,62030.84,PAID
12004612,9000057,2037-01-12,2037-01-14,62030.84,PAID
12004613,9000057,2037-02-12,2037-02-26,62030.84,PAID
12004614,9000057,2037-03-12,2037-03-12,145255.87,PAID
12004615,9000057,2037-04-12,2037-04-13,62030.84,PAID
12004616,9000057,2037-05-12,2037-05-13,62030.84,PAID
12004617,9000057,2037-06-12,2037-06-25,62030.84,PAID
12004618,9000057,2037-07-12,2037-07-21,62030.84,PAID
12004619,9000057,2037-08-12,2037-08-17,62030.84,PAID
12004620,9000057,2037-09-12,2037-09-26,133577.37,PAID
12004621,9000057,2037-10-12,2037-10-13,62030.84,PAID
12004622,9000057,2037-11-12,2037-11-25,62030.84,PAID
12004623,9000057,2037-12-12,2037-12-25,62030.84,PAID
12004624,9000057,2038-01-12,2038-01-22,62030.84,PAID
12004625,9000057,2038-02-12,2038-02-27,62030.84,PAID
12004626,9000057,2038-03-12,2038-03-14,62030.84,PAID
12004627,9000057,2038-04-12,2038-04-15,62030.84,PAID
12004628,9000057,2038-05-12,2038-05-15,62030.84,PAID
12004629,9000057,2038-06-12,2038-06-27,62030.84,PAID
12004630,9000057,2038-07-12,2038-07-17,62030.84,PAID
12004631,9000057,2038-08-12,2038-08-20,62030.84,PAID
12004632,9000057,2038-09-12,2038-09-26,62030.84,PAID
12004633,9000057,2038-10-12,2038-10-24,62030.84,PAID
12004634,9000057,2038-11-12,2038-11-27,62030.84,PAID
12004635,9000057,2038-12-12,2038-12-24,62030.84,PAID
12004636,9000057,2039-01-12,2039-01-15,62030.84,PAID
12004637,9000057,2039-02-12,2039-02-16,25238.09,PAID
12004638,9000057,2039-03-12,2039-03-12,20289.56,PAID
12004639,9000057,2039-04-12,2039-04-22,62030.84,PAID
12004640,9000057,2039-05-12,2039-05-23,62030.84,PAID
12004641,9000057,2039-06-12,2039-06-18,62030.84,PAID
12004642,9000057,2039-07-12,2039-07-23,62030.84,PAID
12004643,9000057,2039-08-12,2039-08-21,62030.84,PAID
12004644,9000057,2039-09-12,2039-09-22,62030.84,PAID
12004645,9000057,2039-10-12,2039-10-18,62030.84,PAID
12004646,9000057,2039-11-12,2039-11-20,62030.84,PAID
12004647,9000057,2039-12-12,2039-12-14,62030.84,PAID
12004648,9000057,2040-01-12,2040-01-18,62030.84,PAID
12004649,9000057,2040-02-12,2040-02-19,62030.84,PAID
12004650,9000057,2040-03-12,2040-03-26,62030.84,PAID
12004651,9000057,2040-04-12,2040-04-12,62030.84,PAID
12004652,9000057,2040-05-12,2040-05-16,62030.84,PAID
12004653,9000057,2040-06-12,2040-06-16,62030.84,PAID
12004654,9000057,2040-07-12,2040-07-13,62030.84,PAID
12004655,9000057,2040-08-12,2040-08-15,62030.84,PAID
12004656,9000057,2040-09-12,2040-09-25,54763.56,PAID
12004657,9000057,2040-10-12,2040-10-21,62030.84,PAID
12004658,9000057,2040-11-12,2040-11-27,62030.84,PAID
12004659,9000057,2040-12-12,2040-12-25,62030.84,PAID
12004660,9000057,2041-01-12,2041-01-20,62030.84,PAID
12004661,9000057,2041-02-12,2041-02-22,62030.84,PAID
12004662,9000057,2041-03-12,2041-03-20,62030.84,PAID
12004663,9000057,2041-04-12,2041-04-21,62030.84,PAID
12004664,9000057,2041-05-12,2041-05-27,62030.84,PAID
12004665,9000057,2041-06-12,2041-06-26,62030.84,PAID
12004666,9000057,2041-07-12,2041-07-27,62030.84,PAID
12004667,9000057,2041-08-12,2041-08-24,62030.84,PAID
12004668,9000057,2041-09-12,2041-09-24,62030.84,PAID
12004669,9000057,2041-10-12,2041-10-12,62030.84,PAID
12004670,9000057,2041-11-12,2041-11-14,62030.84,PAID
12004671,9000057,2041-12-12,2041-12-14,110483.69,PAID
12004672,9000057,2042-01-12,2042-01-13,62030.84,PAID
12004673,9000057,2042-02-12,2042-02-25,62030.84,PAID
12004674,9000057,2042-03-12,2042-03-12,62030.84,PAID
12004675,9000057,2042-04-12,2042-04-27,62030.84,PAID
12004676,9000057,2042-05-12,2042-05-19,62030.84,PAID
12004677,9000057,2042-06-12,2042-06-17,62030.84,PAID
12004678,9000057,2042-07-12,2042-07-27,62030.84,PAID
12004679,9000057,2042-08-12,2042-08-25,62030.84,PAID
12004680,9000057,2042-09-12,2042-09-18,62030.84,PAID
12004681,9000057,2042-10-12,2042-10-14,62030.84,PAID
12004682,9000057,2042-11-12,2042-11-27,62030.84,PAID
12004683,9000057,2042-12-12,2042-12-19,62030.84,PAID
12004684,9000057,2043-01-12,2043-01-24,62030.84,PAID
12004685,9000057,2043-02-12,2043-02-12,45445.5,PAID
12004686,9000057,2043-03-12,2043-03-20,62030.84,PAID
12004687,9000057,2043-04-12,2043-04-21,141456.32,PAID
12004688,9000057,2043-05-12,2043-05-25,62030.84,PAID
12004689,9000057,2043-06-12,2043-06-23,62030.84,PAID
12004690,9000057,2043-07-12,2043-07-17,62030.84,PAID
12004691,9000057,2043-08-12,2043-08-25,62030.84,PAID
12004692,9000057,2043-09-12,2043-09-22,26930.7,PAID
12004693,9000058,2023-07-20,2023-08-02,107513.18,PAID
12004694,9000058,2023-08-20,2023-08-30,107513.18,PAID
12004695,9000058,2023-09-20,2023-10-01,107513.18,PAID
12004696,9000058,2023-10-20,2023-10-29,107513.18,PAID
12004697,9000058,2023-11-20,2023-12-01,107513.18,PAID
12004698,9000058,2023-12-20,2024-01-02,107513.18,PAID
12004699,9000058,2024-01-20,2024-01-27,107513.18,PAID
12004700,9000058,2024-02-20,2024-02-21,45669.01,PAID
12004701,9000058,2024-03-20,2024-04-02,107513.18,PAID
12004702,9000058,2024-04-20,2024-04-20,107513.18,PAID
12004703,9000058,2024-05-20,2024-05-29,107513.18,PAID
12004704,9000058,2024-06-20,2024-06-26,107513.18,PAID
12004705,9000059,2024-02-20,2024-02-28,4888.22,PAID
12004706,9000059,2024-03-20,2024-03-26,4888.22,PAID
12004707,9000059,2024-04-20,2024-04-25,10576.35,PAID
12004708,9000059,2024-05-20,2024-05-29,4888.22,PAID
12004709,9000059,2024-06-20,2024-06-29,4888.22,PAID
12004710,9000059,2024-07-20,2024-07-26,4888.22,PAID
12004711,9000059,2024-08-20,2024-08-25,4888.22,PAID
12004712,9000059,2024-09-20,2024-09-24,4888.22,PAID
12004713,9000059,2024-10-20,2024-10-24,4888.22,PAID
12004714,9000059,2024-11-20,2024-11-21,4888.22,PAID
12004715,9000059,2024-12-20,2024-12-29,4888.22,PAID
12004716,9000059,2025-01-20,2025-01-27,4888.22,PAID
12004717,9000059,2025-02-20,2025-02-22,4888.22,PAID
12004718,9000059,2025-03-20,2025-03-24,4888.22,PAID
12004719,9000059,2025-04-20,2025-04-22,4888.22,PAID
12004720,9000059,2025-05-20,2025-05-20,4888.22,PAID
12004721,9000059,2025-06-20,2025-07-01,4888.22,PAID
12004722,9000059,2025-07-20,2025-08-01,4888.22,PAID
12004723,9000059,2025-08-20,2025-08-29,4888.22,PAID
12004724,9000059,2025-09-20,2025-09-23,4888.22,PAID
12004725,9000059,2025-10-20,2025-11-01,4888.22,PAID
12004726,9000059,2025-11-20,2025-11-24,4888.22,PAID
12004727,9000059,2025-12-20,2025-12-25,4888.22,PAID
12004728,9000059,2026-01-20,2026-01-25,4888.22,PAID
12004729,9000059,2026-02-20,2026-02-22,4888.22,PAID
12004730,9000059,2026-03-20,2026-03-25,4888.22,PAID
12004731,9000059,2026-04-20,2026-04-20,4888.22,PAID
12004732,9000059,2026-05-20,2026-06-02,4888.22,PAID
12004733,9000059,2026-06-20,2026-06-30,4888.22,PAID
12004734,9000059,2026-07-20,2026-08-03,4888.22,PAID
12004735,9000059,2026-08-20,2026-08-25,4888.22,PAID
12004736,9000059,2026-09-20,2026-09-26,4888.22,PAID
12004737,9000059,2026-10-20,2026-11-04,4888.22,PAID
12004738,9000059,2026-11-20,2026-12-05,4888.22,PAID
12004739,9000059,2026-12-20,2026-12-28,4888.22,PAID
12004740,9000059,2027-01-20,2027-02-03,4888.22,PAID
12004741,9000059,2027-02-20,2027-03-07,4888.22,PAID
12004742,9000059,2027-03-20,2027-04-02,2500.52,PAID
12004743,9000059,2027-04-20,2027-04-21,4888.22,PAID
12004744,9000059,2027-05-20,2027-05-29,4888.22,PAID
12004745,9000059,2027-06-20,2027-06-22,4888.22,PAID
12004746,9000059,2027-07-20,2027-07-28,4888.22,PAID
12004747,9000059,2027-08-20,2027-08-20,4888.22,PAID
12004748,9000059,2027-09-20,2027-09-22,4888.22,PAID
12004749,9000059,2027-10-20,2027-10-28,4888.22,PAID
12004750,9000059,2027-11-20,2027-11-22,4888.22,PAID
12004751,9000059,2027-12-20,2028-01-01,4888.22,PAID
12004752,9000059,2028-01-20,2028-01-21,13863.88,PAID
12004753,9000059,2028-02-20,2028-03-02,4888.22,PAID
12004754,9000059,2028-03-20,2028-03-31,2301.82,PAID
12004755,9000059,2028-04-20,2028-05-03,4888.22,PAID
12004756,9000059,2028-05-20,2028-05-29,4888.22,PAID
12004757,9000059,2028-06-20,2028-07-01,1330.08,PAID
12004758,9000059,2028-07-20,2028-07-24,13778.04,PAID
12004759,9000059,2028-08-20,2028-09-03,4888.22,PAID
12004760,9000059,2028-09-20,2028-10-01,4888.22,PAID
12004761,9000059,2028-10-20,2028-11-01,4888.22,PAID
12004762,9000059,2028-11-20,2028-11-26,4888.22,PAID
12004763,9000059,2028-12-20,2028-12-30,4888.22,PAID
12004764,9000059,2029-01-20,2029-01-26,4888.22,PAID
12004765,9000059,2029-02-20,2029-03-06,4888.22,PAID
12004766,9000059,2029-03-20,2029-03-21,4888.22,PAID
12004767,9000059,2029-04-20,2029-04-22,4888.22,PAID
12004768,9000059,2029-05-20,2029-06-02,4888.22,PAID
12004769,9000059,2029-06-20,2029-06-21,4888.22,PAID
12004770,9000059,2029-07-20,2029-07-22,4888.22,PAID
12004771,9000059,2029-08-20,2029-08-24,4888.22,PAID
12004772,9000059,2029-09-20,2029-10-02,2467.69,PAID
12004773,9000059,2029-10-20,2029-10-22,1273.69,PAID
12004774,9000059,2029-11-20,2029-11-21,4888.22,PAID
12004775,9000059,2029-12-20,2029-12-28,4888.22,PAID
12004776,9000059,2030-01-20,2030-01-22,4888.22,PAID
12004777,9000059,2030-02-20,2030-03-05,4888.22,PAID
12004778,9000059,2030-03-20,2030-03-22,4888.22,PAID
12004779,9000059,2030-04-20,2030-05-03,4888.22,PAID
12004780,9000059,2030-05-20,2030-05-20,4888.22,PAID
12004781,9000059,2030-06-20,2030-06-30,4888.22,PAID
12004782,9000059,2030-07-20,2030-07-28,4888.22,PAID
12004783,9000059,2030-08-20,2030-08-28,4888.22,PAID
12004784,9000059,2030-09-20,2030-09-21,4888.22,PAID
12004785,9000059,2030-10-20,2030-10-29,4888.22,PAID
12004786,9000059,2030-11-20,2030-11-22,2405.51,PAID
12004787,9000059,2030-12-20,2031-01-03,4888.22,PAID
12004788,9000059,2031-01-20,2031-01-31,4888.22,PAID
12004789,9000059,2031-02-20,2031-03-02,4888.22,PAID
12004790,9000059,2031-03-20,2031-04-04,4888.22,PAID
12004791,9000059,2031-04-20,2031-04-28,4888.22,PAID
12004792,9000059,2031-05-20,2031-05-31,1011.5,PAID
12004793,9000059,2031-06-20,2031-06-28,4888.22,PAID
12004794,9000059,2031-07-20,2031-07-21,4888.22,PAID
12004795,9000059,2031-08-20,2031-08-31,4888.22,PAID
12004796,9000059,2031-09-20,2031-09-23,4888.22,PAID
12004797,9000059,2031-10-20,2031-10-24,4888.22,PAID
12004798,9000059,2031-11-20,2031-11-26,4888.22,PAID
12004799,9000059,2031-12-20,2031-12-23,2800.56,PAID
12004800,9000059,2032-01-20,2032-01-24,4888.22,PAID
12004801,9000059,2032-02-20,2032-03-06,4888.22,PAID
12004802,9000059,2032-03-20,2032-04-01,4888.22,PAID
12004803,9000059,2032-04-20,2032-05-01,4888.22,PAID
12004804,9000059,2032-05-20,2032-06-04,4888.22,PAID
12004805,9000059,2032-06-20,2032-06-28,4888.22,PAID
12004806,9000059,2032-07-20,2032-07-21,4888.22,PAID
12004807,9000059,2032-08-20,2032-08-24,4888.22,PAID
12004808,9000059,2032-09-20,2032-09-25,4888.22,PAID
12004809,9000059,2032-10-20,2032-10-20,4888.22,PAID
12004810,9000059,2032-11-20,2032-12-03,4888.22,PAID
12004811,9000059,2032-12-20,2033-01-01,4888.22,PAID
12004812,9000059,2033-01-20,2033-01-29,4888.22,PAID
12004813,9000059,2033-02-20,2033-03-02,4888.22,PAID
12004814,9000059,2033-03-20,2033-04-02,4888.22,PAID
12004815,9000059,2033-04-20,2033-04-20,4888.22,PAID
12004816,9000059,2033-05-20,2033-06-04,3702.4,PAID
12004817,9000059,2033-06-20,2033-06-29,4888.22,PAID
12004818,9000059,2033-07-20,2033-07-22,4888.22,PAID
12004819,9000059,2033-08-20,2033-08-30,4888.22,PAID
12004820,9000059,2033-09-20,2033-09-21,4888.22,PAID
12004821,9000059,2033-10-20,2033-10-20,4888.22,PAID
12004822,9000059,2033-11-20,2033-12-01,4888.22,PAID
12004823,9000059,2033-12-20,2033-12-23,1861.11,PAID
12004824,9000059,2034-01-20,2034-01-24,4888.22,PAID
12004825,9000059,2034-02-20,2034-03-06,4888.22,PAID
12004826,9000059,2034-03-20,2034-04-02,4888.22,PAID
12004827,9000059,2034-04-20,2034-05-02,4888.22,PAID
12004828,9000059,2034-05-20,2034-05-25,4888.22,PAID
12004829,9000059,2034-06-20,2034-06-21,4888.22,PAID
12004830,9000059,2034-07-20,2034-07-26,4888.22,PAID
12004831,9000059,2034-08-20,2034-08-29,4888.22,PAID
12004832,9000059,2034-09-20,2034-09-21,4888.22,PAID
12004833,9000059,2034-10-20,2034-10-24,4888.22,PAID
12004834,9000059,2034-11-20,2034-11-25,4888.22,PAID
12004835,9000059,2034-12-20,2034-12-28,4888.22,PAID
12004836,9000059,2035-01-20,2035-01-25,4888.22,PAID
12004837,9000059,2035-02-20,2035-03-01,4888.22,PAID
12004838,9000059,2035-03-20,2035-03-21,4888.22,PAID
12004839,9000059,2035-04-20,2035-04-28,4888.22,PAID
12004840,9000059,2035-05-20,2035-05-20,4888.22,PAID
12004841,9000059,2035-06-20,2035-07-02,4888.22,PAID
12004842,9000059,2035-07-20,2035-08-02,4888.22,PAID
12004843,9000059,2035-08-20,2035-08-23,4888.22,PAID
12004844,9000059,2035-09-20,2035-09-26,3664.59,PAID
12004845,9000059,2035-10-20,2035-11-01,4888.22,PAID
12004846,9000059,2035-11-20,2035-11-25,4888.22,PAID
12004847,9000059,2035-12-20,2035-12-23,4888.22,PAID
12004848,9000059,2036-01-20,2036-01-29,4888.22,PAID
12004849,9000059,2036-02-20,2036-02-25,4888.22,PAID
12004850,9000059,2036-03-20,2036-03-28,4888.22,PAID
12004851,9000059,2036-04-20,2036-04-23,4888.22,PAID
12004852,9000059,2036-05-20,2036-06-03,4888.22,PAID
12004853,9000059,2036-06-20,2036-07-01,4888.22,PAID
12004854,9000059,2036-07-20,2036-07-26,4888.22,PAID
12004855,9000059,2036-08-20,2036-08-22,4888.22,PAID
12004856,9000059,2036-09-20,2036-10-05,4888.22,PAID
12004857,9000059,2036-10-20,2036-11-04,4888.22,PAID
12004858,9000059,2036-11-20,2036-11-30,4888.22,PAID
12004859,9000059,2036-12-20,2037-01-01,4888.22,PAID
12004860,9000059,2037-01-20,2037-01-29,4888.22,PAID
12004861,9000059,2037-02-20,2037-03-03,4888.22,PAID
12004862,9000059,2037-03-20,2037-04-02,4888.22,PAID
12004863,9000059,2037-04-20,2037-04-23,4888.22,PAID
12004864,9000059,2037-05-20,2037-05-25,4888.22,PAID
12004865,9000059,2037-06-20,2037-06-29,4888.22,PAID
12004866,9000059,2037-07-20,2037-07-23,4888.22,PAID
12004867,9000059,2037-08-20,2037-08-29,4888.22,PAID
12004868,9000059,2037-09-20,2037-09-28,4888.22,PAID
12004869,9000059,2037-10-20,2037-10-20,4888.22,PAID
12004870,9000059,2037-11-20,2037-12-05,4888.22,PAID
12004871,9000059,2037-12-20,2037-12-22,1099.77,PAID
12004872,9000059,2038-01-20,2038-01-27,4888.22,PAID
12004873,9000059,2038-02-20,2038-02-22,4888.22,PAID
12004874,9000059,2038-03-20,2038-03-25,4888.22,PAID
12004875,9000059,2038-04-20,2038-05-04,4888.22,PAID
12004876,9000059,2038-05-20,2038-05-29,4888.22,PAID
12004877,9000059,2038-06-20,2038-07-02,4888.22,PAID
12004878,9000059,2038-07-20,2038-08-03,4888.22,PAID
12004879,9000059,2038-08-20,2038-08-29,4888.22,PAID
12004880,9000059,2038-09-20,2038-09-26,4888.22,PAID
12004881,9000059,2038-10-20,2038-10-29,4888.22,PAID
12004882,9000059,2038-11-20,2038-12-03,4888.22,PAID
12004883,9000059,2038-12-20,2038-12-26,4888.22,PAID
12004884,9000059,2039-01-20,2039-01-22,4888.22,PAID
12004885,9000059,2039-02-20,2039-02-27,4888.22,PAID
12004886,9000059,2039-03-20,2039-03-24,4888.22,PAID
12004887,9000059,2039-04-20,2039-04-25,4888.22,PAID
12004888,9000059,2039-05-20,2039-06-02,2881.59,PAID
12004889,9000059,2039-06-20,2039-06-29,4888.22,PAID
12004890,9000059,2039-07-20,2039-07-31,4888.22,PAID
12004891,9000059,2039-08-20,2039-08-21,4888.22,PAID
12004892,9000059,2039-09-20,2039-09-30,4888.22,PAID
12004893,9000059,2039-10-20,2039-11-03,4888.22,PAID
12004894,9000059,2039-11-20,2039-11-26,4888.22,PAID
12004895,9000059,2039-12-20,2039-12-23,4888.22,PAID
12004896,9000059,2040-01-20,2040-01-25,4888.22,PAID
12004897,9000059,2040-02-20,2040-03-01,4888.22,PAID
12004898,9000059,2040-03-20,2040-03-31,1354.71,PAID
12004899,9000059,2040-04-20,2040-04-26,4888.22,PAID
