transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,remarks
5011596,1000234,28-10-2024,196876.86,DEBIT,UPI,
5011597,1000234,09-08-2024,48579.1,CREDIT,ATM,
5011598,1000234,22-09-2024,11072.28,DEBIT,UPI,
5011599,1000234,27-01-2025,15477.72,DEBIT,UPI,
5011600,1000234,20-02-2024,120522.73,CREDIT,BRANCH,
5011601,1000234,20-03-2025,27762.3,DEBIT,IMPS,
5011602,1000234,08-08-2025,29893.76,CREDIT,UPI,
5011603,1000234,29-03-2023,100388.93,DEBIT,BRANCH,
5011604,1000234,08-02-2025,137879.82,DEBIT,BRANCH,
5011605,1000234,19-05-2025,53483.61,DEBIT,UPI,
5011606,1000234,06-06-2023,4196.45,DEBIT,NEFT,
5011607,1000234,27-06-2023,99668.85,CREDIT,IMPS,
5011608,1000234,14-05-2024,50768.88,CREDIT,UPI,
5011609,1000234,13-05-2024,147238.84,CREDIT,UPI,
5011610,1000234,05-08-2023,13926.64,DEBIT,NEFT,
5011611,1000234,15-12-2023,161663.65,CREDIT,ATM,
5011612,1000234,05-02-2023,166773.16,DEBIT,NEFT,
5011613,1000234,26-04-2025,59731.58,DEBIT,UPI,
5011614,1000234,09-04-2024,120297.3,CREDIT,IMPS,
5011615,1000234,25-06-2024,193281.9,DEBIT,UPI,
5011616,1000234,04-03-2023,42784.45,DEBIT,NEFT,
5011617,1000234,20-12-2025,38515.63,DEBIT,UPI,
5011618,1000234,24-03-2023,142417.61,DEBIT,IMPS,
5011619,1000234,31-12-2024,139026.23,DEBIT,NEFT,
5011620,1000234,31-12-2024,98200.61,DEBIT,IMPS,
5011621,1000234,14-11-2023,61173.84,DEBIT,NEFT,
5011622,1000234,29-01-2025,47104.54,CREDIT,IMPS,
5011623,1000234,26-02-2023,190879.98,DEBIT,ATM,
5011624,1000234,26-08-2024,86968.07,DEBIT,UPI,
5011625,1000234,14-04-2023,8419.19,CREDIT,UPI,
5011626,1000234,13-01-2026,145643.25,CREDIT,NEFT,
5011627,1000234,13-10-2023,132622.72,CREDIT,IMPS,
5011628,1000234,15-09-2024,69131.15,DEBIT,BRANCH,
5011629,1000234,07-03-2024,157652.09,DEBIT,NEFT,
5011630,1000234,16-05-2025,176540.01,CREDIT,ATM,
5011631,1000234,08-01-2026,137310.13,CREDIT,NEFT,
5011632,1000234,07-04-2025,35797.33,CREDIT,UPI,
5011633,1000234,23-09-2024,26294.83,DEBIT,BRANCH,
5011634,1000234,24-09-2024,115193.48,DEBIT,NEFT,
5011635,1000234,31-01-2023,114270.91,DEBIT,ATM,
5011636,1000234,26-11-2023,14223.27,DEBIT,NEFT,
5011637,1000234,14-07-2025,57237.4,CREDIT,IMPS,
5011638,1000235,10-06-2023,164897.07,CREDIT,BRANCH,
5011639,1000235,28-06-2025,153805.06,CREDIT,IMPS,
5011640,1000235,20-10-2025,158119.42,DEBIT,NEFT,
5011641,1000235,16-10-2023,103003.71,CREDIT,BRANCH,
5011642,1000235,02-01-2024,92436.55,DEBIT,NEFT,
5011643,1000235,09-01-2025,92995.66,CREDIT,NEFT,
5011644,1000235,02-09-2023,4028.45,CREDIT,UPI,
5011645,1000235,02-10-2025,30788.23,DEBIT,UPI,
5011646,1000235,18-12-2025,78814.42,CREDIT,IMPS,
5011647,1000235,04-05-2025,148411.18,CREDIT,NEFT,
5011648,1000235,03-02-2024,30938.89,CREDIT,NEFT,
5011649,1000235,27-08-2023,121702.96,DEBIT,UPI,
5011650,1000235,19-08-2023,179471,DEBIT,ATM,
5011651,1000235,05-12-2023,93388.47,CREDIT,UPI,
5011652,1000235,28-09-2023,122824.48,CREDIT,UPI,
5011653,1000235,13-02-2025,142871.11,DEBIT,NEFT,
5011654,1000235,08-01-2026,186913.02,CREDIT,NEFT,
5011655,1000235,11-11-2024,152020.38,CREDIT,UPI,
5011656,1000235,23-12-2024,89496.92,DEBIT,NEFT,
5011657,1000235,14-12-2025,151597.32,DEBIT,IMPS,
5011658,1000235,24-12-2024,191768.54,DEBIT,BRANCH,
5011659,1000235,19-10-2024,44679.51,DEBIT,IMPS,
5011660,1000235,04-04-2025,174191.4,DEBIT,IMPS,
5011661,1000235,17-07-2024,65934.03,DEBIT,UPI,
5011662,1000235,21-05-2025,94169.44,DEBIT,ATM,
5011663,1000235,08-09-2023,199738.05,DEBIT,NEFT,
5011664,1000235,07-10-2025,7196.14,CREDIT,BRANCH,
5011665,1000235,26-07-2025,170497.61,DEBIT,ATM,
5011666,1000235,19-02-2025,128841.98,DEBIT,BRANCH,
5011667,1000235,17-09-2024,124648.66,CREDIT,IMPS,
5011668,1000235,11-05-2024,101664.95,DEBIT,UPI,
5011669,1000235,26-09-2025,25722.5,CREDIT,ATM,
5011670,1000235,14-10-2024,17284.73,DEBIT,UPI,
5011671,1000235,31-01-2024,135231.09,DEBIT,NEFT,
5011672,1000235,25-03-2023,96209.51,DEBIT,UPI,
5011673,1000235,20-06-2023,65732.44,CREDIT,IMPS,
5011674,1000236,13-03-2023,185798.59,DEBIT,BRANCH,
5011675,1000236,15-04-2025,187546.93,DEBIT,BRANCH,
5011676,1000236,22-06-2024,54959.43,DEBIT,UPI,
5011677,1000236,16-12-2025,21125.25,DEBIT,BRANCH,
5011678,1000236,23-07-2025,48948.36,DEBIT,UPI,
5011679,1000236,09-06-2025,109854.54,DEBIT,BRANCH,
5011680,1000236,13-10-2024,32209.87,DEBIT,UPI,
5011681,1000236,28-03-2024,90741.41,DEBIT,ATM,
5011682,1000236,25-08-2024,45746.38,CREDIT,NEFT,
5011683,1000236,04-09-2025,9492.3,DEBIT,ATM,
5011684,1000236,20-10-2025,69232.59,CREDIT,BRANCH,
5011685,1000236,28-04-2023,16629.71,DEBIT,IMPS,
5011686,1000236,10-08-2025,125423.13,DEBIT,ATM,
5011687,1000236,15-02-2025,129474.54,DEBIT,UPI,
5011688,1000236,15-09-2023,169870.67,CREDIT,BRANCH,
5011689,1000236,18-01-2026,86883.26,DEBIT,NEFT,
5011690,1000236,20-03-2023,86759.51,CREDIT,NEFT,
5011691,1000236,13-01-2024,76875.33,CREDIT,NEFT,
5011692,1000236,29-07-2025,163980.9,CREDIT,IMPS,
5011693,1000236,28-04-2025,172715.28,CREDIT,ATM,
5011694,1000236,17-04-2024,100557.4,DEBIT,UPI,
5011695,1000236,19-09-2024,4521.1,DEBIT,IMPS,
5011696,1000236,09-12-2024,138229.19,DEBIT,UPI,
5011697,1000236,18-04-2025,100344.06,DEBIT,BRANCH,
5011698,1000236,09-07-2025,103225.92,DEBIT,ATM,
5011699,1000236,04-04-2024,129375.12,DEBIT,IMPS,
5011700,1000236,24-08-2024,180280.48,CREDIT,BRANCH,
5011701,1000237,25-06-2024,133517.34,DEBIT,NEFT,
5011702,1000237,19-09-2023,161852.42,CREDIT,BRANCH,
5011703,1000237,11-03-2025,67699.35,DEBIT,IMPS,
5011704,1000237,29-09-2025,2218.2,CREDIT,UPI,
5011705,1000237,19-01-2023,11859.3,CREDIT,BRANCH,
5011706,1000237,21-06-2023,73679.41,CREDIT,IMPS,
5011707,1000237,16-08-2024,148910.83,CREDIT,NEFT,
5011708,1000237,17-03-2023,103570.78,CREDIT,UPI,
5011709,1000237,14-09-2024,184264.33,CREDIT,IMPS,
5011710,1000237,31-07-2023,144963.91,DEBIT,ATM,
5011711,1000237,27-07-2023,101239.52,DEBIT,NEFT,
5011712,1000237,07-04-2023,116609.97,CREDIT,IMPS,
5011713,1000237,12-04-2025,187951.92,DEBIT,BRANCH,
5011714,1000237,20-07-2025,77253.1,DEBIT,ATM,
5011715,1000237,08-07-2023,133110.66,DEBIT,IMPS,
5011716,1000237,15-06-2024,8739.78,DEBIT,ATM,
5011717,1000237,27-10-2024,87378.93,DEBIT,UPI,
5011718,1000237,02-07-2023,151383.7,DEBIT,ATM,
5011719,1000237,05-09-2025,100418.96,CREDIT,NEFT,
5011720,1000237,13-12-2025,158490.56,DEBIT,NEFT,
5011721,1000237,18-07-2025,45570.89,DEBIT,IMPS,
5011722,1000237,23-05-2025,55293.49,DEBIT,NEFT,
5011723,1000237,14-08-2024,183146.01,DEBIT,IMPS,
5011724,1000237,21-02-2025,21833.12,CREDIT,BRANCH,
5011725,1000237,12-08-2025,116065.44,DEBIT,ATM,
5011726,1000237,23-03-2025,53350.05,DEBIT,ATM,
5011727,1000237,10-09-2023,190117.01,DEBIT,NEFT,
5011728,1000237,23-02-2023,146299.8,CREDIT,UPI,
5011729,1000237,29-08-2023,112197.04,CREDIT,UPI,
5011730,1000237,13-12-2024,41311.42,DEBIT,UPI,
5011731,1000237,26-07-2023,61948.34,CREDIT,BRANCH,
5011732,1000237,19-06-2025,58335.65,DEBIT,NEFT,
5011733,1000237,04-01-2025,139484.02,CREDIT,NEFT,
5011734,1000237,09-03-2023,157680.61,DEBIT,BRANCH,
5011735,1000237,25-04-2025,168571.37,DEBIT,ATM,
5011736,1000237,15-05-2025,113334.42,DEBIT,BRANCH,
5011737,1000237,05-12-2023,108713.23,DEBIT,ATM,
5011738,1000237,16-10-2023,82315.2,CREDIT,NEFT,
5011739,1000237,22-11-2023,145944.67,DEBIT,BRANCH,
5011740,1000237,01-03-2025,145754.9,CREDIT,ATM,
5011741,1000237,25-11-2025,135030.49,DEBIT,ATM,
5011742,1000237,09-12-2023,71049.74,CREDIT,UPI,
5011743,1000237,03-09-2023,74262.87,DEBIT,ATM,
5011744,1000237,04-04-2024,120112.61,CREDIT,ATM,
5011745,1000238,07-05-2023,42827.5,CREDIT,BRANCH,
5011746,1000238,17-12-2025,7895.47,DEBIT,NEFT,
5011747,1000238,29-09-2023,104919.39,DEBIT,IMPS,
5011748,1000238,22-05-2023,47038.7,CREDIT,BRANCH,
5011749,1000238,16-09-2024,55845.11,CREDIT,NEFT,
5011750,1000238,24-01-2025,86829.03,DEBIT,ATM,
5011751,1000238,27-02-2024,89787.04,DEBIT,BRANCH,
5011752,1000238,27-12-2023,52340.5,DEBIT,UPI,
5011753,1000238,06-03-2025,16317.4,DEBIT,IMPS,
5011754,1000238,16-04-2025,13388.61,DEBIT,UPI,
5011755,1000238,03-03-2023,159642.24,CREDIT,BRANCH,
5011756,1000238,10-02-2025,159793.48,DEBIT,NEFT,
5011757,1000238,16-02-2025,196637.54,CREDIT,IMPS,
5011758,1000238,09-02-2024,66766.99,CREDIT,ATM,
5011759,1000238,26-10-2023,123718.48,DEBIT,BRANCH,
5011760,1000238,13-02-2023,107519.06,DEBIT,NEFT,
5011761,1000238,04-08-2023,119710.93,DEBIT,NEFT,
5011762,1000238,29-12-2025,83515.5,DEBIT,NEFT,
5011763,1000238,10-02-2024,148189.86,DEBIT,UPI,
5011764,1000238,27-05-2024,124949.38,DEBIT,ATM,
5011765,1000238,23-04-2024,178587.67,DEBIT,BRANCH,
5011766,1000238,13-06-2024,108269.71,DEBIT,NEFT,
5011767,1000238,04-06-2025,140667.07,CREDIT,IMPS,
5011768,1000238,28-05-2024,121949.07,CREDIT,BRANCH,
5011769,1000238,08-12-2023,47959.66,DEBIT,UPI,
5011770,1000238,14-10-2025,193985.96,DEBIT,ATM,
5011771,1000238,04-04-2025,126246.5,CREDIT,ATM,
5011772,1000238,01-07-2023,35740.96,DEBIT,BRANCH,
5011773,1000238,03-12-2023,32832.36,CREDIT,NEFT,
5011774,1000238,01-08-2025,178087.07,DEBIT,NEFT,
5011775,1000238,18-12-2023,174915.62,DEBIT,ATM,
5011776,1000238,14-09-2025,12651.65,CREDIT,NEFT,
5011777,1000238,09-03-2023,93045.2,DEBIT,NEFT,
5011778,1000238,19-07-2024,157217.78,CREDIT,BRANCH,
5011779,1000238,27-02-2025,143298.86,DEBIT,NEFT,
5011780,1000238,27-02-2023,173288.85,DEBIT,NEFT,
5011781,1000238,18-03-2025,34536.17,DEBIT,BRANCH,
5011782,1000238,27-10-2023,6519.49,DEBIT,UPI,
5011783,1000238,22-11-2023,21841.71,CREDIT,NEFT,
5011784,1000238,24-05-2023,47622.52,DEBIT,ATM,
5011785,1000238,11-08-2024,182262.26,DEBIT,UPI,
5011786,1000238,04-01-2024,60041.49,DEBIT,IMPS,
5011787,1000238,30-08-2024,171882.74,CREDIT,UPI,
5011788,1000238,04-01-2024,117421.92,DEBIT,UPI,
5011789,1000238,24-07-2025,69820.8,DEBIT,IMPS,
5011790,1000238,01-12-2025,138066.35,DEBIT,IMPS,
5011791,1000238,06-03-2023,82443.19,DEBIT,ATM,
5011792,1000239,10-12-2025,10948.2,CREDIT,UPI,
5011793,1000239,17-11-2024,65148.88,CREDIT,UPI,
5011794,1000239,16-01-2026,12907.03,DEBIT,ATM,
5011795,1000239,31-12-2023,46239.01,DEBIT,NEFT,
5011796,1000239,06-11-2023,130274.24,CREDIT,ATM,
5011797,1000239,30-04-2023,101479.56,DEBIT,IMPS,
5011798,1000239,25-07-2024,12948.06,CREDIT,IMPS,
5011799,1000239,06-07-2024,189647.14,DEBIT,ATM,
5011800,1000239,05-07-2024,154187.25,DEBIT,UPI,
5011801,1000239,02-11-2024,69252.69,DEBIT,NEFT,
5011802,1000239,24-07-2024,39307.16,DEBIT,NEFT,
5011803,1000239,17-02-2023,55493.6,CREDIT,ATM,
5011804,1000239,17-11-2024,119734.79,CREDIT,UPI,
5011805,1000239,14-10-2023,72829.84,CREDIT,IMPS,
5011806,1000239,28-03-2025,183516.8,DEBIT,NEFT,
5011807,1000239,16-05-2024,123665.54,DEBIT,IMPS,
5011808,1000239,23-08-2023,153196.34,CREDIT,UPI,
5011809,1000239,23-09-2024,193196.15,DEBIT,ATM,
5011810,1000239,27-11-2025,146590.24,DEBIT,BRANCH,
5011811,1000239,28-02-2025,129439.96,DEBIT,BRANCH,
5011812,1000239,08-07-2025,198764.3,CREDIT,IMPS,
5011813,1000239,14-03-2025,131780.11,CREDIT,ATM,
5011814,1000239,03-05-2025,63600.31,CREDIT,IMPS,
5011815,1000239,25-08-2023,72293.3,CREDIT,NEFT,
5011816,1000239,05-06-2025,196471.87,CREDIT,BRANCH,
5011817,1000239,07-02-2025,141671.62,CREDIT,NEFT,
5011818,1000239,07-04-2025,102197.01,CREDIT,IMPS,
5011819,1000239,13-01-2026,176766,DEBIT,IMPS,
5011820,1000239,25-01-2023,22579.32,DEBIT,BRANCH,
5011821,1000239,04-02-2025,53687.29,DEBIT,ATM,
5011822,1000239,20-07-2025,98737.09,DEBIT,BRANCH,
5011823,1000239,08-08-2023,1623.61,CREDIT,NEFT,
5011824,1000239,08-07-2025,94496.07,CREDIT,IMPS,
5011825,1000239,20-09-2024,45718.14,CREDIT,UPI,
5011826,1000239,12-05-2025,49818.62,DEBIT,IMPS,
5011827,1000239,03-08-2025,181155.26,DEBIT,ATM,
5011828,1000239,09-02-2025,142384.14,DEBIT,ATM,
5011829,1000239,12-04-2025,143685.52,CREDIT,NEFT,
5011830,1000239,09-07-2024,143762.88,CREDIT,NEFT,
5011831,1000239,17-08-2024,20750.86,CREDIT,ATM,
5011832,1000239,18-07-2025,151220.81,DEBIT,IMPS,
5011833,1000240,29-01-2025,15550.13,CREDIT,UPI,
5011834,1000240,13-06-2024,77263.83,DEBIT,NEFT,
5011835,1000240,22-10-2023,38958.47,DEBIT,ATM,
5011836,1000240,10-01-2026,42426.16,DEBIT,UPI,
5011837,1000240,03-08-2023,175635.91,DEBIT,IMPS,
5011838,1000240,30-10-2024,181247.5,CREDIT,UPI,
5011839,1000240,27-02-2025,171222.76,DEBIT,BRANCH,
5011840,1000240,05-11-2024,78578.98,CREDIT,IMPS,
5011841,1000240,21-02-2024,50312.19,DEBIT,IMPS,
5011842,1000240,16-02-2023,155582.11,CREDIT,BRANCH,
5011843,1000240,24-06-2024,95389.24,CREDIT,UPI,
5011844,1000240,08-08-2024,93146.03,CREDIT,ATM,
5011845,1000240,03-09-2023,62471.58,DEBIT,NEFT,
5011846,1000240,11-01-2026,68869.72,DEBIT,NEFT,
5011847,1000240,19-11-2023,138295.05,DEBIT,UPI,
5011848,1000240,31-10-2024,35359.86,DEBIT,IMPS,
5011849,1000240,18-07-2024,59816.3,DEBIT,BRANCH,
5011850,1000240,30-09-2024,55587.64,DEBIT,BRANCH,
5011851,1000240,25-12-2023,63884.94,DEBIT,BRANCH,
5011852,1000240,13-07-2023,96590.34,CREDIT,UPI,
5011853,1000240,13-04-2023,27301.37,DEBIT,NEFT,
5011854,1000240,30-03-2024,133777.56,DEBIT,ATM,
5011855,1000240,04-09-2023,35626.61,CREDIT,NEFT,
5011856,1000240,20-06-2025,141198.19,CREDIT,IMPS,
5011857,1000240,26-11-2025,60185.88,CREDIT,ATM,
5011858,1000240,25-07-2023,197776.53,DEBIT,UPI,
5011859,1000240,20-05-2023,33044.68,DEBIT,BRANCH,
5011860,1000240,29-04-2025,85958.65,DEBIT,BRANCH,
5011861,1000240,19-09-2024,1210.93,CREDIT,BRANCH,
5011862,1000240,20-04-2025,145641.69,CREDIT,BRANCH,
5011863,1000240,14-10-2025,101767.55,DEBIT,ATM,
5011864,1000240,27-03-2023,170746.35,DEBIT,BRANCH,
5011865,1000240,10-01-2025,34250.83,DEBIT,IMPS,
5011866,1000240,20-01-2024,35428.35,DEBIT,BRANCH,
5011867,1000240,07-07-2024,153472.89,DEBIT,UPI,
5011868,1000240,06-08-2024,98248.28,DEBIT,NEFT,
5011869,1000240,03-03-2025,98004.78,CREDIT,IMPS,
5011870,1000240,26-12-2025,33546.83,DEBIT,NEFT,
5011871,1000240,09-02-2025,33916.61,DEBIT,IMPS,
5011872,1000240,10-01-2024,167513.08,DEBIT,BRANCH,
5011873,1000240,06-03-2023,180056.1,DEBIT,BRANCH,
5011874,1000240,23-08-2024,185676.52,DEBIT,NEFT,
5011875,1000240,30-09-2024,35682.88,DEBIT,NEFT,
5011876,1000240,09-01-2026,171142.94,DEBIT,NEFT,
5011877,1000240,24-12-2025,46633.74,CREDIT,NEFT,
5011878,1000240,20-04-2023,21204.94,DEBIT,ATM,
5011879,1000240,18-03-2024,29726.88,DEBIT,BRANCH,
5011880,1000240,11-03-2023,178164.96,DEBIT,BRANCH,
5011881,1000240,24-12-2023,164376.73,DEBIT,NEFT,
5011882,1000240,21-03-2024,23457.44,DEBIT,IMPS,
5011883,1000240,06-04-2025,129241.01,DEBIT,ATM,
5011884,1000240,17-10-2025,4356.11,DEBIT,BRANCH,
5011885,1000240,28-06-2023,193342.55,DEBIT,UPI,
5011886,1000240,08-06-2025,20604.98,DEBIT,UPI,
5011887,1000241,13-09-2025,46980.27,DEBIT,BRANCH,
5011888,1000241,24-04-2023,49658.42,DEBIT,UPI,
5011889,1000241,06-12-2025,150980.13,DEBIT,BRANCH,
5011890,1000241,30-08-2023,101252.65,DEBIT,IMPS,
5011891,1000241,16-07-2024,152026.68,CREDIT,BRANCH,
5011892,1000241,29-07-2023,108218.69,CREDIT,ATM,
5011893,1000241,19-08-2025,67075.32,CREDIT,IMPS,
5011894,1000241,23-02-2024,134648.14,CREDIT,BRANCH,
5011895,1000241,26-03-2024,160649.46,DEBIT,BRANCH,
5011896,1000241,10-05-2024,87891.41,CREDIT,ATM,
5011897,1000241,05-10-2025,8941.2,CREDIT,BRANCH,
5011898,1000241,01-08-2025,148355.34,CREDIT,NEFT,
5011899,1000241,30-09-2024,73332.48,DEBIT,IMPS,
5011900,1000241,03-02-2024,124833.14,DEBIT,ATM,
5011901,1000241,16-01-2025,40438.94,DEBIT,UPI,
5011902,1000241,25-07-2025,74601.96,DEBIT,BRANCH,
5011903,1000241,14-08-2023,84121.96,CREDIT,NEFT,
5011904,1000241,10-07-2024,133358.37,DEBIT,NEFT,
5011905,1000241,12-12-2023,22027.6,DEBIT,IMPS,
5011906,1000241,26-05-2025,22529.64,CREDIT,BRANCH,
5011907,1000241,31-03-2023,124153.37,DEBIT,UPI,
5011908,1000241,29-05-2025,124811.08,CREDIT,ATM,
5011909,1000241,23-03-2024,134299.19,DEBIT,ATM,
5011910,1000241,24-11-2024,46593.65,CREDIT,ATM,
5011911,1000241,03-05-2024,109765.96,DEBIT,NEFT,
5011912,1000241,29-10-2024,157814.36,CREDIT,NEFT,
5011913,1000241,17-01-2026,140003.98,DEBIT,NEFT,
5011914,1000241,24-05-2025,165164.01,DEBIT,ATM,
5011915,1000241,29-08-2024,111068.31,DEBIT,UPI,
5011916,1000241,24-09-2024,31824.51,DEBIT,UPI,
5011917,1000241,15-04-2024,16104.49,DEBIT,BRANCH,
5011918,1000241,17-05-2025,128364.52,DEBIT,UPI,
5011919,1000241,22-03-2024,13058.51,DEBIT,NEFT,
5011920,1000241,09-02-2024,57035.49,DEBIT,BRANCH,
5011921,1000241,27-10-2025,178506.5,CREDIT,UPI,
5011922,1000241,29-12-2023,120509.82,DEBIT,BRANCH,
5011923,1000241,25-11-2024,5772.42,CREDIT,BRANCH,
5011924,1000241,09-07-2024,9928.9,DEBIT,NEFT,
5011925,1000241,11-11-2025,191192.86,DEBIT,UPI,
5011926,1000241,21-10-2023,122664.28,DEBIT,BRANCH,
5011927,1000241,02-11-2024,37681.96,CREDIT,IMPS,
5011928,1000241,27-07-2025,79543.6,DEBIT,IMPS,
5011929,1000241,13-11-2023,159856.45,DEBIT,IMPS,
5011930,1000241,12-10-2025,89418.74,DEBIT,BRANCH,
5011931,1000241,24-11-2025,131113.38,DEBIT,NEFT,
5011932,1000241,27-02-2023,23110.21,DEBIT,NEFT,
5011933,1000241,23-09-2025,115066.1,DEBIT,ATM,
5011934,1000241,24-12-2023,19635.29,CREDIT,UPI,
5011935,1000241,20-02-2025,165939.15,DEBIT,ATM,
5011936,1000241,17-03-2024,43067.22,DEBIT,BRANCH,
5011937,1000241,11-07-2024,70805.64,DEBIT,BRANCH,
5011938,1000241,14-12-2024,118810.23,DEBIT,UPI,
5011939,1000241,12-08-2023,77073.94,CREDIT,UPI,
5011940,1000241,02-09-2024,51189.78,DEBIT,BRANCH,
5011941,1000241,15-06-2025,158620.11,CREDIT,ATM,
5011942,1000241,24-02-2023,109683.67,CREDIT,NEFT,
5011943,1000241,03-06-2023,125563.78,CREDIT,BRANCH,
5011944,1000242,11-12-2023,198651.53,CREDIT,IMPS,
5011945,1000242,23-01-2025,11832.22,DEBIT,NEFT,
5011946,1000242,29-10-2024,4624.52,CREDIT,BRANCH,
5011947,1000242,16-05-2025,92873.96,DEBIT,IMPS,
5011948,1000242,30-01-2025,65445.81,CREDIT,BRANCH,
5011949,1000242,30-05-2025,17017.61,CREDIT,BRANCH,
5011950,1000242,25-05-2025,33124.66,DEBIT,ATM,
5011951,1000242,01-07-2025,176545.13,CREDIT,BRANCH,
5011952,1000242,19-11-2025,89996.41,DEBIT,UPI,
5011953,1000242,21-04-2024,25406.4,DEBIT,ATM,
5011954,1000242,10-12-2025,12266.63,CREDIT,IMPS,
5011955,1000242,12-02-2024,121672.76,CREDIT,UPI,
5011956,1000242,07-04-2023,18538.02,DEBIT,UPI,
5011957,1000242,02-02-2024,109035.38,CREDIT,ATM,
5011958,1000242,27-01-2024,17590.18,DEBIT,UPI,
5011959,1000242,13-12-2025,194063,DEBIT,UPI,
5011960,1000242,22-11-2025,138557.86,DEBIT,NEFT,
5011961,1000242,04-03-2024,60738.99,CREDIT,UPI,
5011962,1000242,06-09-2023,34033.96,CREDIT,UPI,
5011963,1000242,28-03-2025,165659.64,DEBIT,IMPS,
5011964,1000242,28-06-2023,163346.99,CREDIT,IMPS,
5011965,1000242,12-10-2025,91524.62,DEBIT,ATM,
5011966,1000242,29-04-2023,71357.09,DEBIT,UPI,
5011967,1000242,19-05-2024,36388.11,CREDIT,IMPS,
5011968,1000242,20-06-2025,167561.09,CREDIT,ATM,
5011969,1000242,13-04-2023,1860.54,CREDIT,UPI,
5011970,1000242,06-09-2025,20538.4,DEBIT,UPI,
5011971,1000242,21-09-2025,159150.81,DEBIT,IMPS,
5011972,1000242,10-08-2023,44786.47,DEBIT,BRANCH,
5011973,1000242,08-09-2023,146999.16,DEBIT,NEFT,
5011974,1000242,09-04-2025,198359.37,DEBIT,ATM,
5011975,1000242,21-09-2023,34306.11,CREDIT,BRANCH,
5011976,1000242,07-10-2024,71657.11,CREDIT,NEFT,
5011977,1000242,29-07-2025,92249.42,CREDIT,ATM,
5011978,1000242,28-01-2025,171839.14,DEBIT,BRANCH,
5011979,1000242,03-09-2025,167582.1,DEBIT,ATM,
5011980,1000242,01-07-2025,38022.87,CREDIT,UPI,
5011981,1000242,14-04-2025,165023.92,CREDIT,NEFT,
5011982,1000242,03-08-2025,134319.69,CREDIT,BRANCH,
5011983,1000242,01-05-2025,42805.82,CREDIT,IMPS,
5011984,1000242,23-09-2025,10353.81,DEBIT,IMPS,
5011985,1000242,22-10-2025,55118.53,CREDIT,ATM,
5011986,1000242,30-05-2023,146856.62,DEBIT,ATM,
5011987,1000242,10-07-2025,108931.35,CREDIT,UPI,
5011988,1000242,25-10-2024,46528.22,CREDIT,UPI,
5011989,1000242,15-10-2023,59038.9,DEBIT,UPI,
5011990,1000242,22-09-2023,35582.18,CREDIT,BRANCH,
5011991,1000242,20-06-2023,67929.95,CREDIT,BRANCH,
5011992,1000242,07-08-2024,108608.14,CREDIT,IMPS,
5011993,1000242,19-09-2024,75770.54,DEBIT,NEFT,
5011994,1000242,13-02-2024,30064.92,CREDIT,BRANCH,
5011995,1000242,22-09-2023,50719.84,CREDIT,ATM,
5011996,1000242,11-09-2025,75672.43,DEBIT,BRANCH,
5011997,1000242,16-11-2024,143745.4,DEBIT,IMPS,
5011998,1000242,23-02-2025,19259.37,CREDIT,BRANCH,
5011999,1000242,04-03-2023,9316.78,DEBIT,BRANCH,
5012000,1000242,05-03-2025,173874.97,DEBIT,UPI,
5012001,1000242,01-03-2024,97897.13,CREDIT,NEFT,
5012002,1000242,19-04-2025,189586.76,CREDIT,NEFT,
5012003,1000242,18-01-2025,20813.33,DEBIT,IMPS,
5012004,1000242,03-06-2024,3092.61,CREDIT,ATM,
5012005,1000242,23-08-2025,118598.45,DEBIT,UPI,
5012006,1000242,01-01-2024,176561.47,CREDIT,ATM,
5012007,1000242,09-12-2023,30151.01,DEBIT,ATM,
5012008,1000242,21-06-2025,20528.48,DEBIT,IMPS,
5012009,1000242,22-10-2025,45669.53,CREDIT,ATM,
5012010,1000242,18-07-2024,24472.14,CREDIT,ATM,
5012011,1000242,21-02-2024,76156.41,CREDIT,BRANCH,
5012012,1000242,30-01-2025,41677.68,DEBIT,IMPS,
5012013,1000242,05-01-2025,58545.56,DEBIT,IMPS,
5012014,1000242,12-07-2023,18357.67,CREDIT,UPI,
5012015,1000242,09-10-2024,197610.03,CREDIT,IMPS,
5012016,1000242,21-01-2024,183226.56,CREDIT,BRANCH,
5012017,1000242,09-07-2023,125395.05,DEBIT,NEFT,
5012018,1000242,05-09-2025,13788.7,DEBIT,BRANCH,
5012019,1000243,28-07-2023,150404.1,DEBIT,BRANCH,
5012020,1000243,10-11-2024,145100.76,DEBIT,ATM,
5012021,1000243,24-08-2023,126129.29,DEBIT,NEFT,
5012022,1000243,11-07-2025,99757.73,CREDIT,IMPS,
5012023,1000243,18-08-2025,8070.23,DEBIT,NEFT,
5012024,1000243,16-11-2025,191152.42,CREDIT,ATM,
5012025,1000243,06-11-2025,9657.73,DEBIT,NEFT,
5012026,1000243,21-04-2024,117101.05,CREDIT,ATM,
5012027,1000243,19-01-2023,162162.34,CREDIT,NEFT,
5012028,1000243,07-12-2025,40087.22,CREDIT,UPI,
5012029,1000243,13-11-2024,94461.73,CREDIT,IMPS,
5012030,1000243,23-06-2023,154515.15,CREDIT,IMPS,
5012031,1000243,09-01-2025,147577.37,DEBIT,UPI,
5012032,1000243,05-11-2024,36317.77,DEBIT,BRANCH,
5012033,1000243,04-12-2025,98368.67,CREDIT,BRANCH,
